证券简称,id,year,YBR,x2,x4,OCFDR,ROE,CLTLR,CATAR,DER,DR,YoO,RDR,TAT,IFR,GIC
聚飞光电,300303,2019,0.066167674,1.67,1.5136,0.0572,8.5258,93.833,63.0984,0.680860309,40.2663,14,0.046704031,0.7139,0.132677065,1.141053473
聚飞光电,300303,2018,0,1.6944,1.5481,0.0311,3.2804,93.54,69.9444,0.802133603,44.1311,13,0,0.6608,0.148292335,1.361831907
任子行,300311,2021,0.002925757,1.619,1.3603,0.2705,1.911,93.7182,64.0832,0.783510106,42.2357,21,0.178956305,0.5341,0.017234304,0.881288898
任子行,300311,2019,0.068228518,1.6178,1.3884,-0.0709,22.6778,74.6357,58.6137,0.998980931,48.5419,19,0.165353739,0.5896,0.055753459,1.15712574
任子行,300311,2018,0.136896272,1.1697,0.948,0.2009,12.9744,79.5752,47.4317,1.109316905,50.9583,18,0,0.6585,-0.051395421,1.537380825
麦捷科技,300319,2021,0.046504292,1.2782,0.9323,0.2255,1.7181,90.6227,50.6353,0.803292193,43.7128,20,0.05216052,0.6432,0.020158296,1.281365326
麦捷科技,300319,2020,0.202731201,1.5584,1.0147,0.1912,2.2145,89.0276,51.3793,0.610416478,37.0316,19,0.037356685,0.5552,0.020533125,1.087400955
麦捷科技,300319,2019,0.150059825,1.9206,1.2047,0.093,6.7578,86.7838,56.9123,0.534948561,34.1444,18,0.038934006,0.5337,0.011224442,1.159785015
硕贝德,300322,2021,0.253949536,1.463,1.1957,0.0549,2.9974,94.72,72.9389,1.156502236,52.6343,17,0.068741297,0.7763,0.075956176,1.055116363
硕贝德,300322,2020,0.220508063,1.094,0.8516,0.1497,15.0691,94.0275,62.7354,1.675495011,60.9873,16,0.067431453,0.9609,0.071107045,1.015759988
硕贝德,300322,2019,0.25177542,0.9606,0.7433,0.3368,10.5564,89.7349,55.0284,2.03639482,63.84,15,0.055332654,0.8949,0.07570209,0.833006887
硕贝德,300322,2018,0.307638756,1.0598,0.8453,0.0341,9.6646,88.7255,60.8023,2.145862177,64.6626,14,0,0.93,0.065453571,1.198362385
华灿光电,300323,2021,0.168378259,1.5716,1.253,-0.0233,0.3281,67.0828,45.1531,0.749122104,42.8285,16,0.028632504,0.2339,-0.010764544,0.973420948
华灿光电,300323,2019,0.179724866,1.1864,0.8019,0.0989,4.9594,56.6806,36.4383,1.182750089,54.1862,14,0.03941107,0.2396,0.083337298,1.038664815
华灿光电,300323,2018,0.201846603,1.135,0.9225,0.0859,13.6048,53.9641,36.9711,1.522912823,60.3633,13,0,0.3134,0.066742941,1.662069013
旋极信息,300324,2020,0.059728614,1.7864,1.4366,0.2532,5.1023,92.8585,54.3349,0.496329534,32.7555,23,0.050327299,0.4137,0.164500121,0.862546664
旋极信息,300324,2019,0.053461189,1.7329,1.4608,-0.0208,0.8744,97.6987,66.2165,0.651388557,39.112,22,0.051707038,0.4816,0.106294996,1.170698524
旋极信息,300324,2018,0.102894808,2.1694,1.8865,0.2743,7.7575,93.1536,62.2215,0.466684449,30.7888,21,0,0.4467,0.110246046,1.506385776
中颖电子,300327,2021,0,4.7784,4.326,0.8816,20.6698,98.5441,87.3033,0.23092769,18.5401,27,0.20713716,0.8038,0.226708493,1.213522122
中颖电子,300327,2020,0,5.5993,4.9816,1.059,20.7262,97.0035,93.9389,0.214489027,17.2951,26,0.178769946,0.7477,0.241571665,1.100878377
中颖电子,300327,2019,0,6.3119,5.2408,0.6333,20.5119,94.8079,94.8035,0.190117705,15.8423,25,0.174556567,0.7527,0.207806849,1.104977681
中颖电子,300327,2018,0,5.0104,4.3687,0.745,18.0935,97.9621,94.0563,0.240777706,19.1626,24,0,0.7594,0.183385066,1.324554049
苏大维格,300331,2021,0.233542846,1.335,0.9485,0.0323,3.4429,83.2113,54.532,0.974123653,49.0879,20,0.071874294,0.5039,0.093931369,1.073321331
苏大维格,300331,2020,0.360139047,1.4302,1.0175,0.0588,6.8316,96.1452,51.6693,0.606013368,37.5757,19,0.070285248,0.5735,0.100853699,1.142866265
苏大维格,300331,2019,0.282787987,1.8707,1.3874,-0.0314,4.3765,96.312,55.515,0.445625083,30.812,18,0.084874565,0.5785,0.096563313,1.202195405
苏大维格,300331,2018,0.238767867,2.3164,1.6475,0.1162,5.9724,89.8945,49.8088,0.315849472,23.9195,17,0,0.5151,0.094644176,2.271023533
兆日科技,300333,2020,0,14.4882,12.6037,0.2271,1.5152,100,57.806,0.041945367,3.9899,17,0.270201393,0.2695,0.098297805,1.110402935
兆日科技,300333,2019,0,9.5225,8.4785,0.7671,1.4534,100,63.0536,0.071373912,6.6215,16,0.212421809,0.2421,0.078132507,0.93398533
兆日科技,300333,2018,0,17.7864,16.3022,0.8676,2.2209,100,64.0739,0.037595848,3.6024,15,0,0.2583,0.110498168,1.206361335
润和软件,300339,2021,0.099916285,2.2554,1.9731,0.1191,5.866,64.0755,48.6145,0.505853584,33.6393,15,0.118606144,0.5542,-0.15915288,1.169349148
润和软件,300339,2019,0.336926331,1.757,1.757,0.1611,7.522,93.1293,43.9905,0.369369167,26.8841,13,0.143798298,0.3453,0.221003006,1.264110578
润和软件,300339,2018,0.147904443,1.9299,1.9299,0.0845,6.874,60.6326,36.7829,0.458597378,31.4349,12,0,0.305,0.126592044,1.225866086
南大光电,300346,2021,0.108022233,2.1096,1.8297,0.1165,6.8555,46.6492,40.2877,0.829698812,40.9373,21,0.196753611,0.2436,0.115776824,1.85128619
南大光电,300346,2020,0.066216819,3.1284,2.8144,0.3319,4.5722,44.9718,53.3872,0.688223036,37.9469,20,0.170970074,0.1744,0.154735796,1.408462421
南大光电,300346,2019,0.060348721,14.3113,12.679,0.503,4.271,28.2288,70.7573,0.217516362,17.5146,19,0.210804127,0.1619,0.169135585,1.287570676
南大光电,300346,2018,0.006785682,16.1067,14.6235,0.2089,2.8181,54.2864,70.0603,0.088880301,8.0126,18,0,0.1347,0.235025994,1.748953276
长亮科技,300348,2021,0.210961975,2.6142,1.9806,0.2144,16.5635,82.2079,69.3608,0.480425052,32.2747,19,0.122011648,0.7319,0.105662815,1.182831247
长亮科技,300348,2020,0.176228231,3.0667,3.0628,0.1563,10.1491,73.7742,71.7931,0.468262125,31.7324,18,0.142459861,0.6527,0.213850311,1.205635877
长亮科技,300348,2019,0.477493734,4.126,4.1254,0.0309,4.8878,52.0458,68.6311,0.473437837,31.9599,17,0.107112809,0.661,0.150470245,1.236280354
长亮科技,300348,2018,0.082279577,3.2071,3.2043,-0.0221,9.2672,76.5099,63.6171,0.352490661,25.9266,16,0,0.6706,0.160036507,1.3516292
北信源,300352,2021,0.047379029,2.9812,2.5479,-0.0282,1.1605,99.4191,70.7606,0.313202027,23.8744,25,0.153772655,0.2261,0.128681161,0.887588769
北信源,300352,2020,0.029554871,3.6211,3.2844,-0.1672,0.9916,98.9105,70.2402,0.244067676,19.6111,24,0.163638221,0.2684,0.148221795,1.261323921
北信源,300352,2019,0.035896729,6.0847,5.7965,-0.279,3.8386,97.4452,71.8375,0.138051036,12.1159,23,0.139705226,0.2256,0.158077197,1.111775358
北信源,300352,2018,0,7.7494,7.4893,-0.3175,4.198,96.3429,83.1651,0.125570349,11.1392,22,0,0.2141,0.153611185,1.045811179
恒华科技,300365,2021,0.083076553,4.5828,4.2525,0.5376,3.8971,100,88.8625,0.250925462,19.3903,21,0.086312982,0.3496,0.337666252,0.85945487
恒华科技,300365,2020,0.041063422,3.6917,3.502,-0.0943,14.8984,100,88.2408,0.314454015,23.9024,20,0.086346898,0.4235,0.357919483,0.948687681
恒华科技,300365,2019,0.085142756,3.2423,3.029,-0.0513,16.1204,99.5686,86.4156,0.365957253,26.7682,19,0.085767708,0.5259,0.256981114,1.383494698
恒华科技,300365,2018,0.048581202,3.8194,3.6267,-0.0866,16.8558,99.8878,87.6932,0.298752579,22.9857,18,0,0.5657,0.208267864,1.41843799
创意信息,300366,2020,0.191531217,1.9258,1.5903,-0.023,4.8777,93.3915,66.6449,0.580902156,37.0545,24,0.056879533,0.5318,0.06131501,1.228194663
创意信息,300366,2018,0.171588944,2.9641,2.6194,0.0008,5.9881,96.7274,57.2429,0.251343268,19.9655,22,0,0.429,0.1340199,1.445339125
绿盟科技,300369,2021,0.006768355,3.8363,3.7577,0.5082,8.754,93.8584,72.2682,0.251052793,20.0704,21,0.213752724,0.4754,0.270511568,1.202833542
绿盟科技,300369,2020,0.023098297,4.4892,4.4096,0.4943,6.9782,94.6379,72.8465,0.206901306,17.1466,20,0.231436806,0.4223,0.250234983,1.242409215
绿盟科技,300369,2019,0.066615803,4.0698,4.0133,0.1181,5.6261,96.9524,74.5163,0.232772973,18.8849,19,0.215855191,0.3543,0.225887647,1.071651085
绿盟科技,300369,2018,0.034962534,3.2831,3.2327,0.0847,6.3684,96.9479,75.7831,0.312500345,23.8094,18,0,0.3878,0.214757603,1.150745177
扬杰科技,300373,2021,0.073220541,2.1134,1.6625,0.4567,13.8878,88.5379,49.504,0.3723182,26.4563,15,0.06532286,0.6873,0.170011613,1.303873893
扬杰科技,300373,2020,0.11157081,2.1819,1.7696,0.4175,9.1033,88.9819,49.0304,0.350367494,25.2537,14,0.053833604,0.5745,0.232050254,1.083860533
扬杰科技,300373,2019,0.06672863,1.9851,1.6401,0.2201,8.0218,95.3038,52.6339,0.400403694,27.8208,13,0.06552008,0.5488,0.244240696,1.26013808
扬杰科技,300373,2018,0.125202369,2.1222,1.9005,0.2416,12.4276,96.2765,63.094,0.447707159,30.8802,12,0,0.5087,0.215335996,1.234712046
赢时胜,300377,2021,0,6.1752,6.1324,0.6026,0.5004,93.9546,45.0131,0.084710129,7.7584,20,0.497047446,0.2703,0.107970178,1.277907451
赢时胜,300377,2020,0,5.1746,5.1741,0.4074,4.9413,94.3021,46.8412,0.108868878,9.5991,19,0.45206344,0.205,0.144897641,1.025785435
赢时胜,300377,2019,0.103596087,4.4293,4.4247,-0.1307,6.5702,98.2827,50.8814,0.138258113,11.6883,18,0.428997019,0.2079,0.125463885,1.190091457
赢时胜,300377,2018,0.073372675,8.9684,8.9544,-0.655,7.9182,91.8172,50.205,0.066407144,6.0969,17,0,0.19,0.109086712,1.530801459
鼎捷软件,300378,2021,0.157061183,1.5722,1.5386,0.2832,8.3063,99.0031,53.2945,0.524314544,34.2385,20,0.129034208,0.6506,0.213628568,1.02002239
鼎捷软件,300378,2020,0.489324124,1.4287,1.4161,0.2779,7.5938,99.1233,53.5875,0.612639818,37.8394,19,0.12406182,0.6242,0.19903668,1.093324329
鼎捷软件,300378,2019,0.8042803,1.2578,1.2459,0.1173,6.2337,99.9604,56.623,0.828692359,45.0353,18,0.134999564,0.6086,0.172275386,1.103242622
鼎捷软件,300378,2018,1.706326321,1.4231,1.4091,0.3036,5.1131,99.5121,53.1003,0.607206379,37.4951,17,0,0.6466,0.140843268,1.066637572
东方通,300379,2021,0,2.9826,2.7474,0.3158,13.218,90.7421,43.4682,0.191342118,16.0611,24,0.349943474,0.2791,0.154825362,1.280752649
东方通,300379,2020,0,1.9985,1.9368,0.1749,9.1819,86.091,39.9705,0.302616059,23.2314,23,0.267982804,0.2387,0.091572787,1.343816025
东方通,300379,2019,0.004637739,1.5684,1.49,0.2077,8.5142,80.6883,37.9814,0.428814408,30.0119,22,0.240342969,0.207,0.039364177,1.2707296
安硕信息,300380,2021,0.151297106,2.1635,1.4,0.2121,13.2194,98.684,86.8291,0.735491926,40.6691,20,0.171131182,0.8759,0.191817028,1.02188065
安硕信息,300380,2020,0.098274354,3.5855,2.6417,0.2628,7.0779,90.497,83.1753,0.368676068,25.6336,19,0.187245827,0.9912,0.161620791,1.182148452
安硕信息,300380,2019,0.031039278,2.7384,2.0194,0.1885,7.0035,100,83.3789,0.46742263,30.4475,18,0.168814645,0.8656,0.193608109,1.065357057
安硕信息,300380,2018,0.07567154,2.8662,2.1536,0.0791,3.1848,100,80.6645,0.420387201,28.1433,17,0,0.8501,0.152786362,1.252443702
光环新网,300383,2021,0.135677127,1.7229,1.719,0.3372,10.3795,59.2775,32.3838,0.46473295,31.7089,22,0.030685436,0.58,0.15926144,1.053398643
光环新网,300383,2020,0.095476875,1.8304,1.826,0.1551,10.4056,50.6468,29.4614,0.465682656,31.7799,21,0.039331303,0.6009,0.164804259,1.178312922
光环新网,300383,2019,0.154551147,1.8551,1.8498,0.1512,9.5818,45.1728,28.567,0.517517718,34.0893,20,0.044964474,0.5475,0.11880255,1.477290985
光环新网,300383,2018,0.098794358,2.1604,2.1569,0.1072,6.9811,35.7186,27.5276,0.58873179,35.6729,19,0,0.4175,0.073060301,1.759199956
飞天诚信,300386,2021,0,12.1455,9.4529,0.3563,3.3788,94.1613,78.8769,0.075268627,6.897,23,0.101650332,0.4433,0.490130265,0.956226207
飞天诚信,300386,2020,0,11.7767,9.4655,0.7565,5.0334,95.0673,87.9671,0.085882011,7.8572,22,0.085259608,0.4678,0.462478876,0.876689569
飞天诚信,300386,2019,0,7.4346,5.5805,0.0325,7.8277,95.244,88.226,0.143189907,12.4595,21,0.107287664,0.5383,0.43556064,0.971654815
飞天诚信,300386,2018,0,8.3468,6.458,0.3328,7.7638,68.9636,90.3866,0.186987529,15.7023,20,0,0.5832,0.382920343,1.240171914
艾比森,300389,2020,0.013047783,1.7467,1.3808,0.3098,8.4129,99.1178,74.4704,0.753308169,43.0152,19,0.048123073,1.0013,0.387463164,1.097565083
艾比森,300389,2019,0,1.7876,1.3458,0.2757,20.8058,99.2776,70.7793,0.663928604,39.8828,18,0.057646348,1.015,0.344012593,1.283927161
艾比森,300389,2018,0,1.5785,1.2143,0.2491,10.5129,99.8748,65.8446,0.7209517,41.7669,17,0,0.8979,0.272472848,1.327091325
天利科技,300399,2021,0,11.1519,11.1519,0.1239,5.8674,99.9305,82.5622,0.08140685,7.4086,15,0.026269223,0.9473,0.387205283,0.86079042
天利科技,300399,2020,0,17.2393,17.1757,-0.4229,4.2717,49.7188,86.9549,0.1157069,10.145,14,0.048275994,1.0978,0.384453779,1.630782209
天利科技,300399,2019,0,8.319,8.3051,-0.1904,6.0016,71.0878,86.8989,0.176578365,14.6944,13,0.058959715,0.6602,0.365734454,1.075584465
三环集团,300408,2021,0,10.8631,9.7129,0.7662,15.7129,50.2026,67.7326,0.141814699,12.4199,29,0.08770083,0.3819,0.304295071,1.464898356
三环集团,300408,2020,0,11.0528,9.7033,1.6149,12.0158,45.1475,61.8112,0.141380941,12.3868,28,0.047073904,0.3197,0.378201376,0.727039665
三环集团,300408,2019,0.010499692,5.0395,4.398,1.0515,20.462,73.1852,63.6262,0.209402345,17.2515,27,0.051364583,0.4711,0.502971845,1.198182287
三环集团,300408,2018,0,6.0736,5.276,0.6519,19.6782,53.5623,65.5882,0.254151352,20.1615,26,0,0.47,0.408250113,1.083911008
浩丰科技,300419,2021,0,2.0528,1.2464,0.2392,2.7097,99.9634,84.6702,0.724480073,41.2617,16,0.086275717,0.4762,-0.250741802,1.03041614
浩丰科技,300419,2018,0.000804107,2.6483,1.8498,0.3124,3.8548,98.8284,48.1539,0.225462616,18.3982,13,0,0.3041,0.233781414,1.16499799
蓝思科技,300433,2021,0.214851983,1.3095,1.0588,0.2035,15.1723,72.5994,44.5093,0.883256079,46.8196,15,0.047654781,0.5835,0.190916327,1.220815199
蓝思科技,300433,2020,0.275926233,0.8749,0.7059,0.2948,12.5274,77.2965,35.3624,1.099807585,52.2896,14,0.059115697,0.6711,0.140173741,1.09164837
蓝思科技,300433,2019,0.279401779,0.7201,0.582,0.1871,3.771,76.7404,33.3727,1.527607864,60.3916,13,0.062440212,0.7029,0.189585634,1.169368476
蓝思科技,300433,2018,0.250639147,1.2463,1.0545,0.2202,13.3218,60.8851,40.2023,1.131269443,52.9807,12,0,0.7963,0.212189327,1.555708874
浩云科技,300448,2021,0.00247685,5.1947,4.2788,0.5916,0.9172,99.3052,67.4768,0.157240529,13.0804,20,0.071048835,0.291,0.318727025,0.651990828
浩云科技,300448,2020,0.020539163,4.653,3.9238,0.4065,11.5018,92.7133,69.5809,0.20453401,16.1294,19,0.060513431,0.4587,0.314419904,1.024999803
浩云科技,300448,2019,0.038100814,3.9782,3.4351,0.487,11.7391,97.9724,68.8578,0.226169739,17.6671,18,0.075213499,0.5172,0.227203526,1.343118334
浩云科技,300448,2018,0.009316874,5.1895,4.4247,0.6114,12.3138,95.5961,67.6618,0.162664156,13.6388,17,0,0.5069,0.187905116,1.045583968
汉邦高科,300449,2021,0.190845581,1.2445,1.1905,0.3171,5.1765,95.3823,41.1915,0.53144126,34.702,17,0.03937596,0.2696,-0.276277895,0.82240276
汉邦高科,300449,2019,0.184226633,1.7554,1.5874,0.0957,0.8259,86.5037,54.7282,0.563502713,36.041,15,0.047958622,0.2588,0.169949144,0.761829399
汉邦高科,300449,2018,0.128271235,1.9472,1.7832,-0.3504,5.1154,100,63.6029,0.485093644,32.6642,14,0,0.509,0.124583027,1.247771465
创业慧康,300451,2021,0,2.9171,2.6124,0.253,9.8772,99.6358,59.3774,0.259046299,20.4293,24,0.119762917,0.3695,0.185458696,1.103401824
创业慧康,300451,2020,0.034958182,1.7137,1.5637,0.0831,12.791,99.2999,45.712,0.372349432,26.8629,23,0.107017826,0.4438,0.164197664,1.146894595
创业慧康,300451,2019,0.077973917,1.7049,1.5818,0.2355,9.7583,98.6417,39.3629,0.310439349,23.4055,22,0.11262595,0.4467,0.167030796,1.119116244
创业慧康,300451,2018,0.114502019,1.6285,1.4804,0.2776,11.8174,96.7084,36.5972,0.307752724,23.2373,21,0,0.6017,0.141407407,2.101454113
深信服,300454,2021,0.017102676,1.7933,1.7318,0.4191,14.9443,93.0372,54.3418,0.483014159,32.5698,21,0.32881808,0.6645,0.21635282,1.189219049
深信服,300454,2020,0.032735781,1.2012,1.1108,0.4671,19.5633,90.6995,39.4368,0.567340744,36.1977,20,0.353825937,0.7711,0.17119629,1.423467
深信服,300454,2019,0,2.0168,1.9321,0.5565,23.3017,89.0683,59.3241,0.493098117,33.0252,19,0.315079871,0.8017,0.151105805,1.304139024
深信服,300454,2018,0,1.9989,1.9149,0.6539,38.8661,89.1903,71.6895,0.672555036,40.2112,18,0,0.986,0.11381765,1.412804849
康拓红外,300455,2021,0.157975504,2.1187,1.3313,-0.0996,10.3035,94.5544,79.4241,0.656898583,39.6463,14,0.065705898,0.4667,0.101441349,1.223585369
康拓红外,300455,2020,0.191838464,2.2827,1.7265,0.0845,13.0905,94.4813,79.3075,0.581574248,36.7719,13,0.169037061,0.5907,0.082048105,2.970231281
康拓红外,300455,2019,0.132084755,7.3142,5.7135,0.2224,10.4393,77.5937,76.0814,0.154809218,13.4056,12,0.096059851,0.3718,0.07265774,1.059156527
康拓红外,300455,2018,0,8.0465,6.5888,0.2896,10.64,74.3764,84.1934,0.163712851,14.0681,11,0,0.3636,0.284767284,1.039751434
赛微电子,300456,2021,0.013457626,3.2356,2.8484,0.2135,6.8265,50.6777,41.0744,0.388055555,25.0495,13,0.272113284,0.171,0.088041225,1.065518053
赛微电子,300456,2020,0.042070645,3.0195,2.5747,0.2343,5.3513,67.7904,39.6033,0.287225896,19.3477,12,0.155066784,0.1927,0.096159279,1.007675851
赛微电子,300456,2019,0.04136287,1.215,1.0616,0.0201,6.1251,83.1206,42.8814,0.925747198,42.4594,11,0.090425421,0.2233,0.09100494,1.186506278
赛微电子,300456,2018,0.029595176,1.504,1.3986,0.0564,3.5131,83.1644,54.6152,0.967594929,43.6632,10,0,0.2463,0.092315269,1.782133541
全志科技,300458,2021,0.08148782,5.8388,5.0357,0.9503,9.0132,93.3958,81.6108,0.17599512,14.9656,14,0.193966418,0.5655,0.335676653,1.028786857
全志科技,300458,2020,0.012696748,6.2647,5.0818,0.9907,6.2291,94.4708,84.881,0.167434248,14.3421,13,0.215884038,0.5792,0.392840974,1.072302563
全志科技,300458,2019,0.049580691,7.1164,5.6094,-0.2194,5.7014,93.3663,85.0813,0.149871815,12.8051,12,0.25999941,0.564,0.412657694,1.136341332
全志科技,300458,2018,0,7.8521,6.8837,0.3298,0.8513,92.0161,85.8388,0.138421746,11.8804,11,0,0.4965,0.385160282,0.959195615
华铭智能,300462,2021,0,3.9291,2.8014,-0.1079,7.7029,57.5705,78.7913,0.534864263,34.8323,20,0.083033358,0.4306,0.271984811,0.867789385
华铭智能,300462,2020,0.013665274,2.0594,1.4064,0.1897,25.0195,81.9282,84.2292,0.997174484,49.9217,19,0.188944584,0.7085,0.197698277,5.456410777
华铭智能,300462,2019,0.037911383,3.162,2.3075,0.2334,8.6585,94.9938,87.4177,0.411160422,29.1037,18,0.08186331,0.3081,0.079583688,1.095763233
华铭智能,300462,2018,0,3.2087,2.263,0.0403,7.9301,95.9055,88.64,0.40534015,28.8046,17,0,0.3051,0.248479274,1.12851045
高伟达,300465,2020,0.237752821,1.5285,1.3718,0.1617,10.7099,82.9219,55.5689,0.803989001,43.8437,17,0.045311047,0.733,0.262591453,1.104527142
高伟达,300465,2019,0.13490951,1.4805,1.3305,0.2029,9.2511,71.3042,51.838,0.99070499,49.1062,16,0.030742567,0.6883,0.160333971,1.206083242
高伟达,300465,2018,0.163966225,1.7011,1.5302,-0.0703,3.3035,52.9889,46.0793,1.062669525,51.119,15,0,0.6705,0.118071448,1.356976595
信息发展,300469,2019,0.253149462,1.3853,0.8964,0.0045,10.2412,79.9155,71.9167,1.973697459,64.9625,22,0.116430108,0.5454,0.157666582,1.252787716
信息发展,300469,2018,0.23999249,1.3943,0.9385,0.0105,7.5976,81.4813,73.0101,1.852050282,64.2628,21,0,0.5434,0.122806301,1.08287855
胜宏科技,300476,2021,0.250836401,0.7853,0.6235,0.1618,14.7058,85.9439,41.5026,1.596694452,61.4895,15,0.05692311,0.6714,0.109273149,1.441481706
胜宏科技,300476,2020,0.301634746,0.8147,0.6441,0.2013,14.6866,99.001,42.2955,1.102474276,52.437,14,0.052386837,0.627,0.11834321,1.17575015
胜宏科技,300476,2019,0.16954181,1.0778,0.914,0.2051,13.4133,98.9678,47.8667,0.814030836,44.8741,13,0.066844792,0.6963,0.122239909,1.352888439
胜宏科技,300476,2018,0.072955024,1.9062,1.6573,0.2567,13.5974,98.8554,64.196,0.516700509,34.0674,12,0,0.7569,0.117566783,1.343539314
中科创达,300496,2021,0.111104458,3.1968,2.8235,0.2916,14.2073,91.6442,61.703,0.270527732,21.0613,13,0.2204121,0.6266,0.143991271,1.438471244
中科创达,300496,2020,0.155864346,1.929,1.8854,0.1653,13.939,92.2212,54.0909,0.449058998,30.4067,12,0.19166848,0.6725,0.132231647,1.247356903
中科创达,300496,2019,0.165394431,1.8334,1.8144,0.2408,11.9652,75.5416,55.9542,0.704230609,40.401,11,0.201757202,0.5567,0.166724994,1.260044241
中科创达,300496,2018,0.107662288,1.6315,1.6239,0.1343,6.6262,82.4258,68.3586,1.078424107,50.8317,10,0,0.5093,0.131478862,1.370827044
恒实科技,300513,2021,0.112355542,1.8853,1.5807,0.0962,4.2671,83.9971,49.7355,0.463531173,31.4065,21,0.0443758,0.379,0.141394549,1.009574902
恒实科技,300513,2020,0.13582641,2.1535,1.7184,0.0537,6.758,76.4806,51.7331,0.473064879,31.4101,20,0.048805888,0.4091,0.118785562,1.286604899
恒实科技,300513,2019,0.13843136,2.0639,1.8127,0.1243,8.0945,96.8796,51.5158,0.35803762,25.7649,19,0.096625203,0.5421,0.084968051,1.999687359
恒实科技,300513,2018,0.056751117,3.2778,2.7912,-0.2172,6.6626,98.1898,92.7368,0.447007942,28.8138,18,0,0.6662,0.06434089,1.262359383
科大国创,300520,2021,0.230993436,1.3007,1.1406,0.2008,2.7817,93.009,59.0964,0.971880487,48.8489,21,0.114937093,0.5661,0.048378909,0.963256426
科大国创,300520,2020,0.136735733,1.5605,1.4395,0.0839,8.2911,85.8243,55.1655,0.709587247,41.1901,20,0.182433334,0.6494,0.125771645,1.598251372
